course_id,userid_DI,registered,viewed,explored,certified,final_cc_cname_DI,LoE_DI,YoB,gender,start_time_DI,last_event_DI,nevents,ndays_act,nplay_video,nchapters,nforum_posts
HarvardX/PH207x/2012_Fall,MHxPC130043703,1,1,1,1,India,Doctorate,1970.0,m,9/4/12,1/16/13,2550.0,21.0,10.0,14.0,0
HarvardX/PH207x/2012_Fall,MHxPC130172319,1,1,0,0,India,Master's,1982.0,m,10/6/12,12/27/12,752.0,8.0,183.0,5.0,0
HarvardX/CS50x/2012,MHxPC130217896,1,0,0,0,Unknown/Other,Bachelor's,1981.0,m,7/29/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130153298,1,1,1,1,United States,Bachelor's,1989.0,f,9/4/12,2/19/13,9386.0,29.0,1802.0,15.0,0
HarvardX/CB22x/2013_Spring,MHxPC130006088,1,1,0,0,Spain,,,,5/6/13,5/15/13,812.0,9.0,,9.0,0
HarvardX/CS50x/2012,MHxPC130578954,1,0,0,0,Other Europe,Bachelor's,1980.0,m,12/3/12,,,,,,0
HarvardX/CB22x/2013_Spring,MHxPC130575532,1,1,1,1,United Kingdom,Master's,1986.0,f,2/18/13,9/7/13,3604.0,29.0,,25.0,0
HarvardX/PH207x/2012_Fall,MHxPC130382850,1,1,0,0,Other Africa,,,m,10/25/12,11/11/12,984.0,8.0,519.0,3.0,0
HarvardX/CS50x/2012,MHxPC130123086,1,1,0,0,Australia,Master's,1986.0,m,7/17/13,7/17/13,8.0,1.0,,1.0,0
HarvardX/CS50x/2012,MHxPC130070282,1,0,0,0,France,Master's,1974.0,m,7/30/12,5/13/13,1.0,1.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130534809,1,1,1,1,Other Africa,Master's,1987.0,m,9/18/12,2/28/13,5385.0,37.0,594.0,13.0,0
HarvardX/CS50x/2012,MHxPC130248627,1,1,1,1,United States,Bachelor's,1985.0,m,10/20/12,5/17/13,639.0,42.0,,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130255421,1,1,0,1,Other East Asia,,,,4/3/13,8/16/13,1244.0,17.0,,13.0,0
HarvardX/CS50x/2012,MHxPC130322117,1,1,1,1,Other Europe,Secondary,1994.0,m,8/10/12,7/10/13,145.0,36.0,,10.0,0
HarvardX/CB22x/2013_Spring,MHxPC130009610,1,1,1,1,Other Europe,Bachelor's,1982.0,f,1/4/13,8/25/13,1214.0,14.0,,20.0,0
HarvardX/PH207x/2012_Fall,MHxPC130002829,1,0,0,0,Unknown/Other,Bachelor's,1990.0,f,1/5/13,,,,,,0
HarvardX/CS50x/2012,MHxPC130317673,1,1,0,0,United Kingdom,Less than Secondary,1998.0,m,12/18/12,5/24/13,2.0,1.0,,4.0,0
HarvardX/CS50x/2012,MHxPC130059869,1,1,0,0,India,Bachelor's,1980.0,m,3/5/13,3/5/13,10.0,1.0,,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130313927,1,1,0,0,India,Doctorate,1963.0,f,10/18/12,11/5/12,3142.0,15.0,683.0,4.0,0
HarvardX/CS50x/2012,MHxPC130570223,1,0,0,0,Unknown/Other,Master's,1979.0,f,2/6/13,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130394552,1,1,0,1,Other Europe,,,f,3/7/13,8/17/13,1301.0,22.0,,16.0,0
HarvardX/PH207x/2012_Fall,MHxPC130060522,1,1,1,1,Other Africa,Bachelor's,1987.0,m,11/4/12,1/20/13,1519.0,13.0,2.0,13.0,0
HarvardX/CS50x/2012,MHxPC130241263,1,0,0,0,Unknown/Other,Bachelor's,1989.0,m,1/27/13,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130301513,1,1,0,0,Germany,Master's,1984.0,f,12/20/12,4/15/13,58.0,7.0,,2.0,0
HarvardX/CS50x/2012,MHxPC130058037,1,0,0,0,Unknown/Other,Secondary,1990.0,m,10/8/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130118932,1,0,0,0,India,Bachelor's,1990.0,m,6/17/13,6/30/13,2.0,1.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130327512,1,1,1,1,United Kingdom,Bachelor's,1985.0,m,7/19/13,8/16/13,2017.0,21.0,,29.0,0
HarvardX/CS50x/2012,MHxPC130215220,1,1,0,0,United States,Secondary,1994.0,m,8/2/13,8/2/13,5.0,1.0,,1.0,0
HarvardX/CB22x/2013_Spring,MHxPC130549520,1,0,0,0,India,Bachelor's,1989.0,f,1/16/13,2/15/13,4.0,1.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130433484,1,1,1,1,India,Master's,1981.0,m,8/10/12,1/20/13,4318.0,29.0,215.0,12.0,0
HarvardX/CS50x/2012,MHxPC130371998,1,1,1,1,Egypt,,,,8/1/12,7/11/13,691.0,50.0,,12.0,0
HarvardX/PH278x/2013_Spring,MHxPC130197482,1,0,0,0,Australia,Master's,1986.0,f,3/12/13,3/12/13,1.0,1.0,,,0
HarvardX/CS50x/2012,MHxPC130077236,1,0,0,0,Unknown/Other,Secondary,1991.0,m,10/9/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130129765,1,1,1,1,Canada,Secondary,1969.0,m,10/7/12,7/26/13,402.0,47.0,,12.0,0
HarvardX/CB22x/2013_Spring,MHxPC130283683,1,0,0,0,United States,Master's,1989.0,m,1/31/13,2/16/13,1.0,1.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130483264,1,1,0,0,Other East Asia,Secondary,1993.0,f,8/19/13,8/19/13,2.0,1.0,,1.0,0
HarvardX/CB22x/2013_Spring,MHxPC130517403,1,1,0,0,United States,Doctorate,1963.0,f,3/23/13,5/13/13,91.0,6.0,,4.0,0
HarvardX/ER22x/2013_Spring,MHxPC130242597,1,1,1,1,United States,Master's,1962.0,f,5/5/13,7/11/13,2046.0,27.0,,33.0,1
HarvardX/CS50x/2012,MHxPC130458624,1,1,1,1,Other Europe,Secondary,1985.0,m,2/8/13,5/26/13,364.0,23.0,,11.0,0
HarvardX/CS50x/2012,MHxPC130590763,1,0,0,0,United States,Bachelor's,1977.0,m,2/28/13,2/28/13,1.0,1.0,,,0
HarvardX/CS50x/2012,MHxPC130369274,1,1,0,0,Egypt,,,,8/17/12,3/2/13,42.0,6.0,,1.0,0
HarvardX/PH278x/2013_Spring,MHxPC130007075,1,1,1,1,Other Europe,Secondary,1986.0,m,6/10/13,8/12/13,2935.0,9.0,325.0,9.0,0
HarvardX/CB22x/2013_Spring,MHxPC130040936,1,1,0,0,China,Bachelor's,1991.0,m,5/31/13,9/3/13,42.0,3.0,,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130485217,1,1,1,1,United States,Master's,1980.0,f,10/18/12,1/20/13,16932.0,77.0,4056.0,16.0,0
HarvardX/CB22x/2013_Spring,MHxPC130176922,1,0,0,0,India,Bachelor's,1991.0,m,3/9/13,4/6/13,7.0,3.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130449172,1,1,1,1,Germany,Secondary,1992.0,m,1/30/13,8/10/13,1433.0,24.0,,30.0,0
HarvardX/ER22x/2013_Spring,MHxPC130222945,1,1,1,1,Germany,Bachelor's,1988.0,f,3/17/13,7/13/13,1003.0,12.0,,26.0,0
HarvardX/CS50x/2012,MHxPC130196950,1,0,0,0,Other Europe,Less than Secondary,1977.0,m,8/27/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130118652,1,1,1,1,Germany,Master's,1988.0,f,1/3/13,8/14/13,848.0,20.0,,28.0,0
HarvardX/PH278x/2013_Spring,MHxPC130303165,1,1,1,1,Other Europe,Bachelor's,1975.0,f,5/7/13,7/16/13,2103.0,26.0,145.0,9.0,0
HarvardX/CB22x/2013_Spring,MHxPC130428897,1,1,1,1,United States,Master's,1983.0,m,5/31/13,8/2/13,1360.0,10.0,,26.0,0
HarvardX/PH278x/2013_Spring,MHxPC130449794,1,1,1,1,India,Master's,1980.0,m,2/24/13,8/25/13,1075.0,32.0,30.0,8.0,0
HarvardX/CS50x/2012,MHxPC130418484,1,0,0,0,United Kingdom,Bachelor's,1985.0,f,10/7/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130483517,1,1,1,1,India,Master's,1988.0,m,10/15/12,1/18/13,1748.0,15.0,,12.0,0
HarvardX/CS50x/2012,MHxPC130199105,1,0,0,0,Unknown/Other,Bachelor's,1989.0,f,8/15/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130142569,1,1,1,1,United States,,,,3/14/13,8/5/13,1463.0,22.0,,31.0,0
HarvardX/CS50x/2012,MHxPC130555141,1,1,1,1,Other Europe,Doctorate,1972.0,m,10/28/12,5/30/13,170.0,48.0,,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130028217,1,1,0,0,United Kingdom,Master's,1977.0,f,9/5/13,9/5/13,29.0,1.0,,11.0,0
HarvardX/PH207x/2012_Fall,MHxPC130461052,1,1,1,1,Germany,Master's,1978.0,m,10/11/12,9/4/13,2679.0,22.0,237.0,13.0,0
HarvardX/ER22x/2013_Spring,MHxPC130111949,1,0,0,0,United States,Secondary,1989.0,m,2/16/13,2/17/13,1.0,1.0,,,0
HarvardX/CS50x/2012,MHxPC130252940,1,0,0,0,Unknown/Other,Bachelor's,1971.0,m,8/18/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130343944,1,1,0,0,Other Africa,Bachelor's,1985.0,m,12/10/12,12/10/12,17.0,1.0,5.0,1.0,0
HarvardX/CS50x/2012,MHxPC130370667,1,1,1,1,United States,,1960.0,m,10/10/12,6/24/13,102.0,39.0,,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130389622,1,1,1,1,Other Africa,Bachelor's,1984.0,m,11/4/12,3/21/13,1596.0,13.0,6.0,12.0,0
HarvardX/CS50x/2012,MHxPC130285858,1,0,0,0,United States,Secondary,1992.0,f,7/25/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130161636,1,1,0,0,Other Europe,Master's,1973.0,f,7/24/13,7/24/13,6.0,1.0,,1.0,0
HarvardX/CS50x/2012,MHxPC130163980,1,1,1,1,United States,Less than Secondary,1998.0,m,12/28/12,8/8/13,462.0,65.0,,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130309325,1,1,1,1,Brazil,Secondary,1994.0,f,4/5/13,8/14/13,1156.0,14.0,,27.0,0
HarvardX/CS50x/2012,MHxPC130327249,1,1,0,0,United States,Secondary,1988.0,f,2/23/13,7/13/13,61.0,6.0,,4.0,0
HarvardX/ER22x/2013_Spring,MHxPC130245356,1,1,1,1,United States,Secondary,1993.0,m,7/2/13,8/10/13,1111.0,25.0,,29.0,0
HarvardX/PH278x/2013_Spring,MHxPC130386185,1,1,0,0,Other South America,Master's,1965.0,f,12/25/12,7/26/13,118.0,3.0,12.0,3.0,0
HarvardX/PH207x/2012_Fall,MHxPC130209199,1,1,0,0,"Other North & Central Amer., Caribbean",Bachelor's,1988.0,m,10/29/12,10/30/12,241.0,2.0,52.0,3.0,0
HarvardX/CS50x/2012,MHxPC130443669,1,1,0,0,Other Europe,Bachelor's,1972.0,m,4/29/13,5/15/13,66.0,4.0,,1.0,0
HarvardX/PH278x/2013_Spring,MHxPC130165255,1,0,0,0,United States,Bachelor's,1989.0,f,3/28/13,3/28/13,2.0,1.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130416271,1,0,0,0,United States,Secondary,1994.0,f,8/16/12,8/17/12,2.0,1.0,,,0
HarvardX/CB22x/2013_Spring,MHxPC130500911,1,1,1,1,Other South Asia,,,,8/1/13,8/1/13,1515.0,2.0,,25.0,0
HarvardX/ER22x/2013_Spring,MHxPC130333848,1,1,1,0,Spain,Master's,1982.0,f,1/1/13,6/21/13,514.0,12.0,,17.0,0
HarvardX/CS50x/2012,MHxPC130405458,1,1,1,0,United States,Secondary,1994.0,m,3/3/13,4/6/13,280.0,11.0,,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130285150,1,0,0,0,India,Master's,1985.0,f,8/26/12,8/28/12,2.0,2.0,,,0
HarvardX/CB22x/2013_Spring,MHxPC130436811,1,0,0,0,United States,Secondary,1971.0,f,2/14/13,2/14/13,2.0,1.0,,,0
HarvardX/CB22x/2013_Spring,MHxPC130014855,1,0,0,0,India,Master's,1976.0,m,1/2/13,11/17/13,,,,,0
HarvardX/CB22x/2013_Spring,MHxPC130208879,1,1,1,1,Other Europe,Bachelor's,1991.0,m,1/11/13,8/11/13,4069.0,86.0,,27.0,0
HarvardX/CS50x/2012,MHxPC130175281,1,1,1,1,Germany,Secondary,1994.0,m,10/2/12,5/1/13,194.0,17.0,,12.0,0
HarvardX/CS50x/2012,MHxPC130228877,1,1,1,1,United States,Bachelor's,1976.0,f,11/23/12,6/17/13,410.0,36.0,,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130131501,1,0,0,0,Unknown/Other,Bachelor's,1985.0,f,8/22/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130465538,1,1,1,1,India,Master's,1977.0,f,8/25/12,1/17/13,6375.0,55.0,424.0,14.0,0
HarvardX/ER22x/2013_Spring,MHxPC130265503,1,1,1,1,Other Europe,Master's,1984.0,m,4/9/13,8/31/13,1483.0,27.0,,33.0,0
HarvardX/CS50x/2012,MHxPC130512813,1,1,0,0,Other Europe,Secondary,1985.0,m,3/15/13,3/15/13,14.0,1.0,,1.0,0
HarvardX/PH278x/2013_Spring,MHxPC130094666,1,0,0,0,"Other North & Central Amer., Caribbean",Secondary,1991.0,f,2/18/13,5/4/13,3.0,2.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130530503,1,1,1,1,United States,Master's,1980.0,m,9/6/12,2/20/13,5195.0,51.0,76.0,15.0,0
HarvardX/ER22x/2013_Spring,MHxPC130382783,1,1,1,1,United States,Doctorate,,f,2/17/13,8/16/13,1549.0,33.0,,32.0,0
HarvardX/CS50x/2012,MHxPC130308234,1,0,0,0,Unknown/Other,Bachelor's,1990.0,f,8/12/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130030883,1,1,1,1,United Kingdom,,,,9/3/12,4/22/13,76.0,8.0,,10.0,0
HarvardX/PH207x/2012_Fall,MHxPC130346389,1,0,0,0,China,,,,11/6/12,11/7/12,3.0,1.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130041276,1,1,0,0,Australia,Bachelor's,1989.0,f,7/31/12,10/20/12,86.0,3.0,26.0,2.0,0
HarvardX/CS50x/2012,MHxPC130319444,1,1,1,1,Brazil,Secondary,1988.0,f,1/1/13,6/28/13,212.0,60.0,,12.0,0
HarvardX/CS50x/2012,MHxPC130157778,1,1,1,1,France,,,,1/1/13,5/22/13,170.0,34.0,,12.0,0
HarvardX/PH278x/2013_Spring,MHxPC130048234,1,1,1,1,Greece,Bachelor's,1987.0,f,3/1/13,8/17/13,1803.0,46.0,204.0,10.0,0
HarvardX/CS50x/2012,MHxPC130265785,1,1,1,1,Russian Federation,Master's,1978.0,m,7/30/12,6/6/13,634.0,53.0,,11.0,0
HarvardX/PH207x/2012_Fall,MHxPC130518155,1,1,1,1,Other Europe,Doctorate,1968.0,f,9/12/12,4/23/13,11048.0,83.0,1940.0,16.0,0
HarvardX/ER22x/2013_Spring,MHxPC130491914,1,1,1,1,Brazil,Bachelor's,1981.0,m,3/4/13,8/21/13,2681.0,63.0,,33.0,0
HarvardX/CS50x/2012,MHxPC130345334,1,0,0,0,Unknown/Other,Secondary,1988.0,m,10/15/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130270468,1,1,1,1,United States,Bachelor's,1986.0,m,10/21/12,5/19/13,7769.0,53.0,1630.0,14.0,1
HarvardX/PH207x/2012_Fall,MHxPC130437993,1,0,0,0,United Kingdom,Master's,1979.0,m,7/25/12,7/25/12,1.0,1.0,,,0
HarvardX/PH278x/2013_Spring,MHxPC130342854,1,1,0,0,United States,Secondary,1994.0,m,1/6/13,5/18/13,102.0,1.0,10.0,2.0,0
HarvardX/CB22x/2013_Spring,MHxPC130022512,1,0,0,0,Unknown/Other,Secondary,1993.0,f,1/16/13,11/17/13,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130572434,1,1,0,0,France,Bachelor's,1990.0,m,9/13/12,12/7/12,581.0,9.0,81.0,6.0,0
HarvardX/CS50x/2012,MHxPC130442964,1,1,1,1,United States,Bachelor's,1980.0,f,11/4/12,5/10/13,393.0,34.0,,10.0,0
HarvardX/ER22x/2013_Spring,MHxPC130526113,1,1,0,1,United States,Secondary,1994.0,f,3/10/13,7/16/13,938.0,16.0,,16.0,1
HarvardX/PH207x/2012_Fall,MHxPC130172809,1,1,1,1,India,Bachelor's,1987.0,f,10/22/12,6/18/13,4705.0,32.0,1064.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130369870,1,1,1,1,Australia,Bachelor's,1986.0,m,10/2/12,5/19/13,5422.0,51.0,801.0,13.0,0
HarvardX/ER22x/2013_Spring,MHxPC130400359,1,1,0,0,Russian Federation,Bachelor's,1991.0,f,1/29/13,3/19/13,66.0,4.0,,2.0,0
HarvardX/PH278x/2013_Spring,MHxPC130071089,1,0,0,0,United States,,1992.0,f,4/16/13,4/16/13,1.0,1.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130145129,1,1,0,1,India,Secondary,1992.0,m,6/27/13,7/24/13,428.0,7.0,,8.0,0
HarvardX/ER22x/2013_Spring,MHxPC130460655,1,1,1,1,Other Europe,Secondary,1988.0,m,7/29/13,8/13/13,964.0,3.0,,33.0,0
HarvardX/CS50x/2012,MHxPC130293655,1,1,1,1,Greece,,,,9/29/12,6/10/13,217.0,35.0,,12.0,0
HarvardX/CB22x/2013_Spring,MHxPC130093202,1,1,0,0,Other Europe,Master's,1971.0,m,6/5/13,6/5/13,119.0,1.0,,3.0,0
HarvardX/PH207x/2012_Fall,MHxPC130525239,1,0,0,0,Other Middle East/Central Asia,Master's,1984.0,f,7/26/12,7/26/12,1.0,1.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130189265,1,1,0,0,Egypt,,1993.0,m,10/2/12,12/21/12,619.0,9.0,69.0,3.0,0
HarvardX/PH278x/2013_Spring,MHxPC130284735,1,1,0,0,United Kingdom,,,,4/3/13,7/9/13,436.0,7.0,49.0,3.0,0
HarvardX/PH207x/2012_Fall,MHxPC130321264,1,0,0,0,Brazil,Secondary,1995.0,f,9/4/12,9/5/12,3.0,2.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130501478,1,1,1,1,Other Africa,Bachelor's,1985.0,m,10/19/12,1/16/13,1452.0,22.0,41.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130220870,1,1,1,1,India,Secondary,1990.0,f,10/10/12,1/18/13,1859.0,20.0,1.0,14.0,0
HarvardX/PH207x/2012_Fall,MHxPC130401999,1,1,1,1,India,Master's,1978.0,m,8/19/12,3/10/13,3526.0,43.0,424.0,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130377589,1,1,1,1,India,Secondary,1994.0,m,5/16/13,8/18/13,1334.0,29.0,,34.0,0
HarvardX/CS50x/2012,MHxPC130206947,1,1,0,0,Other Africa,Master's,1979.0,m,3/31/13,4/1/13,15.0,1.0,,4.0,0
HarvardX/CS50x/2012,MHxPC130489625,1,0,0,0,Mexico,Bachelor's,1986.0,m,9/30/12,7/3/13,1.0,1.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130384371,1,1,1,1,United States,Master's,1980.0,f,9/7/12,1/20/13,5376.0,57.0,1008.0,16.0,0
HarvardX/CB22x/2013_Spring,MHxPC130100822,1,0,0,0,Mexico,Bachelor's,1990.0,f,2/5/13,11/17/13,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130395475,1,0,0,0,United States,,,,1/7/13,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130518240,1,1,1,1,Other South Asia,Bachelor's,1989.0,f,8/9/12,5/28/13,7330.0,97.0,1358.0,16.0,0
HarvardX/PH207x/2012_Fall,MHxPC130165037,1,1,1,1,India,Bachelor's,1986.0,m,10/16/12,2/25/13,7039.0,48.0,1188.0,15.0,1
HarvardX/CS50x/2012,MHxPC130351582,1,1,1,1,India,Secondary,1993.0,f,10/3/12,6/9/13,262.0,34.0,,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130307815,1,1,0,0,Other South America,Secondary,1989.0,f,10/12/12,10/29/12,859.0,6.0,212.0,3.0,0
HarvardX/CS50x/2012,MHxPC130065865,1,1,0,0,United States,Secondary,1972.0,m,9/26/12,8/3/13,7.0,1.0,,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130305525,1,1,0,0,Other Middle East/Central Asia,Bachelor's,1988.0,m,9/10/12,11/4/12,1302.0,10.0,194.0,4.0,0
HarvardX/CS50x/2012,MHxPC130172273,1,1,1,1,United States,Bachelor's,1984.0,m,9/17/12,4/28/13,291.0,28.0,,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130305818,1,1,0,1,United Kingdom,Master's,1988.0,f,7/30/13,8/6/13,498.0,3.0,,9.0,0
HarvardX/ER22x/2013_Spring,MHxPC130337744,1,1,0,1,Brazil,Bachelor's,1990.0,f,6/29/13,6/29/13,230.0,1.0,,8.0,0
HarvardX/PH207x/2012_Fall,MHxPC130052815,1,1,1,1,India,Master's,1988.0,m,8/27/12,1/20/13,3529.0,30.0,539.0,14.0,0
HarvardX/PH278x/2013_Spring,MHxPC130549549,1,0,0,0,Bangladesh,Master's,1988.0,m,3/13/13,3/14/13,4.0,1.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130126227,1,1,0,0,India,Master's,1982.0,m,2/23/13,6/24/13,106.0,5.0,,7.0,0
HarvardX/CB22x/2013_Spring,MHxPC130524760,1,0,0,0,United Kingdom,Master's,1979.0,f,3/28/13,3/28/13,1.0,1.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130227455,1,1,1,1,Other Middle East/Central Asia,Bachelor's,1994.0,f,3/25/13,8/21/13,2361.0,19.0,,34.0,0
HarvardX/CS50x/2012,MHxPC130034479,1,1,0,0,India,Secondary,1993.0,m,10/5/12,5/13/13,25.0,2.0,,5.0,0
HarvardX/ER22x/2013_Spring,MHxPC130453673,1,1,1,1,Mexico,Bachelor's,1990.0,m,6/18/13,8/8/13,1469.0,13.0,,33.0,0
HarvardX/CB22x/2013_Spring,MHxPC130246505,1,1,1,1,United States,Doctorate,1974.0,m,3/22/13,8/26/13,1847.0,45.0,,26.0,0
HarvardX/PH207x/2012_Fall,MHxPC130298020,1,1,1,1,India,Master's,1980.0,m,9/2/12,1/18/13,11448.0,70.0,1332.0,15.0,1
HarvardX/ER22x/2013_Spring,MHxPC130466266,1,1,1,1,Germany,Secondary,1991.0,f,12/23/12,8/10/13,1107.0,19.0,,25.0,0
HarvardX/ER22x/2013_Spring,MHxPC130158101,1,1,1,1,Other Europe,Bachelor's,1990.0,m,6/25/13,8/21/13,1618.0,37.0,,34.0,0
HarvardX/ER22x/2013_Spring,MHxPC130083305,1,1,1,1,Unknown/Other,Master's,1975.0,m,4/21/13,7/22/13,1373.0,23.0,,32.0,0
HarvardX/ER22x/2013_Spring,MHxPC130184727,1,1,1,1,United States,,,,7/1/13,8/16/13,1796.0,35.0,,33.0,0
HarvardX/ER22x/2013_Spring,MHxPC130342790,1,1,1,1,Other Europe,Bachelor's,1989.0,f,7/8/13,7/24/13,720.0,9.0,,29.0,0
HarvardX/CB22x/2013_Spring,MHxPC130580539,1,0,0,0,United States,Master's,1973.0,m,3/5/13,11/17/13,,,,,0
HarvardX/CS50x/2012,MHxPC130107116,1,1,0,0,United States,,1986.0,m,1/25/13,3/2/13,3.0,1.0,,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130509475,1,1,0,0,United Kingdom,Bachelor's,1986.0,m,11/23/12,11/24/12,466.0,1.0,377.0,1.0,0
HarvardX/PH278x/2013_Spring,MHxPC130460977,1,1,0,0,Other Africa,Secondary,1988.0,m,6/13/13,6/13/13,47.0,1.0,,2.0,0
HarvardX/CS50x/2012,MHxPC130054227,1,1,1,1,Other Europe,,,,11/15/12,7/21/13,87.0,26.0,,11.0,0
HarvardX/PH207x/2012_Fall,MHxPC130506786,1,1,1,1,United States,Doctorate,1965.0,m,9/23/12,3/31/13,4232.0,37.0,743.0,16.0,0
HarvardX/PH278x/2013_Spring,MHxPC130555034,1,1,0,0,United States,Bachelor's,1990.0,f,1/24/13,5/31/13,388.0,3.0,39.0,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130179013,1,1,1,1,United States,Bachelor's,1989.0,m,7/11/13,8/5/13,1215.0,16.0,,29.0,0
HarvardX/CS50x/2012,MHxPC130396275,1,1,1,1,France,Master's,1990.0,m,11/18/12,5/12/13,299.0,35.0,,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130236228,1,0,0,0,Greece,Bachelor's,1985.0,f,3/17/13,3/17/13,1.0,1.0,,,0
HarvardX/CB22x/2013_Spring,MHxPC130109358,1,1,1,1,India,Secondary,1994.0,m,7/13/13,7/30/13,1152.0,3.0,,26.0,0
HarvardX/PH278x/2013_Spring,MHxPC130357262,1,0,0,0,Other Europe,Bachelor's,1991.0,f,3/27/13,3/27/13,3.0,1.0,,,0
HarvardX/CS50x/2012,MHxPC130404676,1,1,1,1,United States,Bachelor's,1985.0,m,11/23/12,6/17/13,490.0,47.0,,12.0,0
HarvardX/PH278x/2013_Spring,MHxPC130308852,1,0,0,0,Unknown/Other,Bachelor's,1977.0,m,1/10/13,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130232066,1,1,1,1,Greece,Secondary,1990.0,m,7/24/13,8/24/13,1419.0,9.0,,34.0,0
HarvardX/ER22x/2013_Spring,MHxPC130243853,1,1,0,0,Russian Federation,Bachelor's,1989.0,f,2/4/13,4/17/13,65.0,2.0,,4.0,0
HarvardX/CB22x/2013_Spring,MHxPC130119254,1,1,1,1,Greece,Bachelor's,1987.0,f,3/13/13,8/29/13,2818.0,61.0,,27.0,0
HarvardX/ER22x/2013_Spring,MHxPC130154471,1,0,0,0,France,Bachelor's,1987.0,m,2/18/13,2/18/13,3.0,1.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130341028,1,1,0,1,United States,Bachelor's,1991.0,m,6/18/13,6/18/13,358.0,1.0,,9.0,0
HarvardX/CS50x/2012,MHxPC130033729,1,1,1,1,Other Europe,Bachelor's,1985.0,m,12/25/12,5/11/13,81.0,24.0,,12.0,0
HarvardX/PH278x/2013_Spring,MHxPC130169771,1,0,0,0,Unknown/Other,Bachelor's,1989.0,m,1/29/13,,,,,,0
HarvardX/CS50x/2012,MHxPC130172312,1,1,1,0,India,Secondary,1995.0,m,9/30/12,4/9/13,114.0,14.0,,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130371898,1,1,1,1,Brazil,Master's,1982.0,m,2/6/13,8/13/13,1418.0,42.0,,26.0,0
HarvardX/CS50x/2012,MHxPC130187910,1,1,1,1,India,,,,7/24/12,6/15/13,250.0,41.0,,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130329467,1,1,1,1,Germany,Secondary,1982.0,m,1/15/13,8/28/13,2468.0,50.0,,32.0,0
HarvardX/CS50x/2012,MHxPC130392095,1,1,0,0,United States,Less than Secondary,1995.0,m,3/3/13,3/3/13,15.0,1.0,,1.0,0
HarvardX/CB22x/2013_Spring,MHxPC130415450,1,1,1,1,Other Europe,Master's,1988.0,f,7/26/13,7/27/13,1172.0,2.0,,22.0,0
HarvardX/CS50x/2012,MHxPC130370926,1,1,0,0,United States,Master's,1973.0,m,8/8/12,7/26/13,33.0,1.0,,4.0,0
HarvardX/PH207x/2012_Fall,MHxPC130476955,1,1,1,1,Spain,Master's,1978.0,f,10/18/12,1/19/13,8735.0,54.0,1032.0,16.0,0
